"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"business-investor-model-10-4-2.nlogo"
"Figure 10.1.2"
"04/22/2025 02:27:19:289 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-19","19","-19","19"
"[run number]","investors-n","wealth-start","profit-mean","risk-of-failing-max","decision-time-horizon","sensing-radius","investors-color","businesses-color","failed-businesses-color","[step]","mean [wealth] of investors"
"38","25","0","5000","0.1","5","5","25","105","45","47","711310.0369152366"
"35","25","0","5000","0.1","5","5","25","105","45","48","635973.4022910292"
"40","25","0","5000","0.1","5","5","25","105","45","15","283726.9985704464"
"37","25","0","5000","0.1","5","5","25","105","45","41","483098.0567718074"
"34","25","0","5000","0.1","5","5","25","105","45","48","580536.9298634778"
"36","25","0","5000","0.1","5","5","25","105","45","38","500467.3573242191"
"41","25","0","5000","0.1","5","10","25","105","45","5","99955.79973325385"
"39","25","0","5000","0.1","5","5","25","105","45","26","412123.7756621476"
"38","25","0","5000","0.1","5","5","25","105","45","48","728805.3413755049"
"35","25","0","5000","0.1","5","5","25","105","45","49","651104.4643934543"
"36","25","0","5000","0.1","5","5","25","105","45","39","515189.87556448363"
"40","25","0","5000","0.1","5","5","25","105","45","16","298605.51514978294"
"37","25","0","5000","0.1","5","5","25","105","45","42","486905.31838419393"
"38","25","0","5000","0.1","5","5","25","105","45","49","746300.6458357733"
"36","25","0","5000","0.1","5","5","25","105","45","40","529912.3938047487"
"35","25","0","5000","0.1","5","5","25","105","45","50","666235.5264958794"
"40","25","0","5000","0.1","5","5","25","105","45","17","318638.44237697043"
"39","25","0","5000","0.1","5","5","25","105","45","27","430058.6484417242"
"42","25","0","5000","0.1","5","10","25","105","45","4","78545.03923515292"
"38","25","0","5000","0.1","5","5","25","105","45","50","763605.8556336844"
"34","25","0","5000","0.1","5","5","25","105","45","49","596120.799697927"
"37","25","0","5000","0.1","5","5","25","105","45","43","461016.17512166017"
"36","25","0","5000","0.1","5","5","25","105","45","41","544634.9120450134"
"39","25","0","5000","0.1","5","5","25","105","45","28","424050.0440322019"
"41","25","0","5000","0.1","5","10","25","105","45","6","122607.89283592893"
"37","25","0","5000","0.1","5","5","25","105","45","44","475736.6587305221"
"34","25","0","5000","0.1","5","5","25","105","45","50","611645.7594909458"
"39","25","0","5000","0.1","5","5","25","105","45","29","441782.4899679994"
"40","25","0","5000","0.1","5","5","25","105","45","18","328021.98962223536"
"36","25","0","5000","0.1","5","5","25","105","45","42","559357.4302852782"
"39","25","0","5000","0.1","5","5","25","105","45","30","459514.93590379664"
"37","25","0","5000","0.1","5","5","25","105","45","45","487831.701688098"
"42","25","0","5000","0.1","5","10","25","105","45","5","93933.71432582488"
"40","25","0","5000","0.1","5","5","25","105","45","19","347803.3906232171"
"36","25","0","5000","0.1","5","5","25","105","45","43","574079.9485255432"
"44","25","0","5000","0.1","5","10","25","105","45","0","0"
"41","25","0","5000","0.1","5","10","25","105","45","7","145134.74853107554"
"43","25","0","5000","0.1","5","10","25","105","45","0","0"
"39","25","0","5000","0.1","5","5","25","105","45","31","476881.7515614319"
"36","25","0","5000","0.1","5","5","25","105","45","44","588802.466765808"
"37","25","0","5000","0.1","5","5","25","105","45","46","498135.71120875946"
"45","25","0","5000","0.1","5","10","25","105","45","0","0"
"36","25","0","5000","0.1","5","5","25","105","45","45","568544.3540860043"
"39","25","0","5000","0.1","5","5","25","105","45","32","494248.5672190669"
"40","25","0","5000","0.1","5","5","25","105","45","20","356773.24870911276"
"44","25","0","5000","0.1","5","10","25","105","45","1","23928.569265916107"
"37","25","0","5000","0.1","5","5","25","105","45","47","511467.9977740359"
"36","25","0","5000","0.1","5","5","25","105","45","46","583175.3412253469"
"41","25","0","5000","0.1","5","10","25","105","45","8","157378.40606078698"
"36","25","0","5000","0.1","5","5","25","105","45","47","598503.7998503312"
"42","25","0","5000","0.1","5","10","25","105","45","6","114905.66091167985"
"43","25","0","5000","0.1","5","10","25","105","45","1","19072.170115660258"
"37","25","0","5000","0.1","5","5","25","105","45","48","524800.2843393125"
"40","25","0","5000","0.1","5","5","25","105","45","21","376817.5897408027"
"45","25","0","5000","0.1","5","10","25","105","45","1","21868.717538987617"
"36","25","0","5000","0.1","5","5","25","105","45","48","614241.6985961591"
"39","25","0","5000","0.1","5","5","25","105","45","33","511295.3021183099"
"37","25","0","5000","0.1","5","5","25","105","45","49","526631.9044000307"
"44","25","0","5000","0.1","5","10","25","105","45","2","44965.06839888084"
"40","25","0","5000","0.1","5","5","25","105","45","22","396500.7512751057"
"36","25","0","5000","0.1","5","5","25","105","45","49","629979.5973419873"
"41","25","0","5000","0.1","5","10","25","105","45","9","178545.78988633043"
"39","25","0","5000","0.1","5","5","25","105","45","34","528213.3739688755"
"37","25","0","5000","0.1","5","5","25","105","45","50","540170.2749826168"
"43","25","0","5000","0.1","5","10","25","105","45","2","40390.46152898473"
"36","25","0","5000","0.1","5","5","25","105","45","50","645460.053402771"
"39","25","0","5000","0.1","5","5","25","105","45","35","539980.3259403236"
"42","25","0","5000","0.1","5","10","25","105","45","7","136347.4573557936"
"40","25","0","5000","0.1","5","5","25","105","45","23","415821.5347952178"
"44","25","0","5000","0.1","5","10","25","105","45","3","60689.52399977952"
"40","25","0","5000","0.1","5","5","25","105","45","24","396368.2240752759"
"45","25","0","5000","0.1","5","10","25","105","45","2","43449.885923490736"
"41","25","0","5000","0.1","5","10","25","105","45","10","193370.9329176102"
"39","25","0","5000","0.1","5","5","25","105","45","36","528087.8432099264"
"40","25","0","5000","0.1","5","5","25","105","45","25","395707.24669957685"
"43","25","0","5000","0.1","5","10","25","105","45","3","57951.20183302668"
"42","25","0","5000","0.1","5","10","25","105","45","8","157495.83622920804"
"40","25","0","5000","0.1","5","5","25","105","45","26","405367.5842074044"
"39","25","0","5000","0.1","5","5","25","105","45","37","544779.2607175438"
"44","25","0","5000","0.1","5","10","25","105","45","4","84660.0256753286"
"47","25","0","5000","0.1","5","10","25","105","45","0","0"
"40","25","0","5000","0.1","5","5","25","105","45","27","424178.6560669978"
"46","25","0","5000","0.1","5","10","25","105","45","0","0"
"41","25","0","5000","0.1","5","10","25","105","45","11","193798.67058106474"
"43","25","0","5000","0.1","5","10","25","105","45","4","74383.40633025557"
"45","25","0","5000","0.1","5","10","25","105","45","3","67100.39229138958"
"40","25","0","5000","0.1","5","5","25","105","45","28","442569.55011195457"
"44","25","0","5000","0.1","5","10","25","105","45","5","109087.6296041017"
"39","25","0","5000","0.1","5","5","25","105","45","38","535809.260961549"
"47","25","0","5000","0.1","5","10","25","105","45","1","25805.24106225005"
"42","25","0","5000","0.1","5","10","25","105","45","9","177464.88710227955"
"43","25","0","5000","0.1","5","10","25","105","45","5","94813.23051367006"
"40","25","0","5000","0.1","5","5","25","105","45","29","460960.4441569113"
"41","25","0","5000","0.1","5","10","25","105","45","12","213984.77255071723"
"40","25","0","5000","0.1","5","5","25","105","45","30","479351.3382018682"
"45","25","0","5000","0.1","5","10","25","105","45","4","87153.47973588223"
"39","25","0","5000","0.1","5","5","25","105","45","39","541305.0100886838"
"46","25","0","5000","0.1","5","10","25","105","45","1","25417.82357635605"
"43","25","0","5000","0.1","5","10","25","105","45","6","105675.54792377577"
"44","25","0","5000","0.1","5","10","25","105","45","6","126915.45648963244"
"47","25","0","5000","0.1","5","10","25","105","45","2","52080.74418127051"
"40","25","0","5000","0.1","5","5","25","105","45","31","467561.77489234623"
"42","25","0","5000","0.1","5","10","25","105","45","10","197279.70747996148"
"39","25","0","5000","0.1","5","5","25","105","45","40","558256.1404132997"
"40","25","0","5000","0.1","5","5","25","105","45","32","486029.3555163177"
"43","25","0","5000","0.1","5","10","25","105","45","7","116969.15014337617"
"41","25","0","5000","0.1","5","10","25","105","45","13","209149.1732836362"
"44","25","0","5000","0.1","5","10","25","105","45","7","138391.65533270224"
"45","25","0","5000","0.1","5","10","25","105","45","5","103903.73996855931"
"47","25","0","5000","0.1","5","10","25","105","45","3","75469.30925248802"
"40","25","0","5000","0.1","5","5","25","105","45","33","504496.936140289"
"39","25","0","5000","0.1","5","5","25","105","45","41","575207.2707379159"
"42","25","0","5000","0.1","5","10","25","105","45","11","204587.30226988145"
"43","25","0","5000","0.1","5","10","25","105","45","8","136012.84272462517"
"40","25","0","5000","0.1","5","5","25","105","45","34","522266.4735016843"
"46","25","0","5000","0.1","5","10","25","105","45","2","51732.960243604175"
"44","25","0","5000","0.1","5","10","25","105","45","8","160771.4621077055"
"39","25","0","5000","0.1","5","5","25","105","45","42","582483.4591873558"
"40","25","0","5000","0.1","5","5","25","105","45","35","540217.4956908188"
"45","25","0","5000","0.1","5","10","25","105","45","6","114525.83316027635"
"41","25","0","5000","0.1","5","10","25","105","45","14","217459.54515240114"
"43","25","0","5000","0.1","5","10","25","105","45","9","155056.53530587413"
"47","25","0","5000","0.1","5","10","25","105","45","4","101196.67746056788"
"39","25","0","5000","0.1","5","5","25","105","45","43","582124.9606039487"
"40","25","0","5000","0.1","5","5","25","105","45","36","557988.024981926"
"42","25","0","5000","0.1","5","10","25","105","45","12","224006.80060486082"
"44","25","0","5000","0.1","5","10","25","105","45","9","182793.45574157895"
"39","25","0","5000","0.1","5","5","25","105","45","44","598944.3757108758"
"40","25","0","5000","0.1","5","5","25","105","45","37","518242.6673414623"
"46","25","0","5000","0.1","5","10","25","105","45","3","77915.8719236943"
"43","25","0","5000","0.1","5","10","25","105","45","10","174100.22788712315"
"39","25","0","5000","0.1","5","5","25","105","45","45","615723.9323098506"
"41","25","0","5000","0.1","5","10","25","105","45","15","232811.95834217354"
"40","25","0","5000","0.1","5","5","25","105","45","38","511843.44820776157"
"45","25","0","5000","0.1","5","10","25","105","45","7","129878.70455620864"
"39","25","0","5000","0.1","5","5","25","105","45","46","567235.9032148658"
"44","25","0","5000","0.1","5","10","25","105","45","10","204574.622228363"
"43","25","0","5000","0.1","5","10","25","105","45","11","178060.46479381845"
"40","25","0","5000","0.1","5","5","25","105","45","39","527222.9876274731"
"46","25","0","5000","0.1","5","10","25","105","45","4","94024.80146437239"
"39","25","0","5000","0.1","5","5","25","105","45","47","583410.568979598"
"47","25","0","5000","0.1","5","10","25","105","45","5","126924.10045084603"
"40","25","0","5000","0.1","5","5","25","105","45","40","522131.58360394515"
"42","25","0","5000","0.1","5","10","25","105","45","13","231504.12395635966"
"41","25","0","5000","0.1","5","10","25","105","45","16","252414.3623655512"
"39","25","0","5000","0.1","5","5","25","105","45","48","600108.342963029"
"44","25","0","5000","0.1","5","10","25","105","45","11","226072.45358977243"
"39","25","0","5000","0.1","5","5","25","105","45","49","615528.0945878496"
"40","25","0","5000","0.1","5","5","25","105","45","41","517039.5637825456"
"45","25","0","5000","0.1","5","10","25","105","45","8","151083.71539211436"
"43","25","0","5000","0.1","5","10","25","105","45","12","197548.81963831172"
"46","25","0","5000","0.1","5","10","25","105","45","5","110682.58199761828"
"47","25","0","5000","0.1","5","10","25","105","45","6","146560.69312205966"
"40","25","0","5000","0.1","5","5","25","105","45","42","534025.776021991"
"39","25","0","5000","0.1","5","5","25","105","45","50","622614.6001735455"
"41","25","0","5000","0.1","5","10","25","105","45","17","256905.38703636467"
"44","25","0","5000","0.1","5","10","25","105","45","12","241770.62035179313"
"42","25","0","5000","0.1","5","10","25","105","45","14","251199.21640108363"
"40","25","0","5000","0.1","5","5","25","105","45","43","550803.1935739288"
"40","25","0","5000","0.1","5","5","25","105","45","44","567580.6111258664"
"45","25","0","5000","0.1","5","10","25","105","45","9","163085.7048724431"
"43","25","0","5000","0.1","5","10","25","105","45","13","216395.22236046838"
"46","25","0","5000","0.1","5","10","25","105","45","6","135575.54220108312"
"47","25","0","5000","0.1","5","10","25","105","45","7","171916.57970756612"
"40","25","0","5000","0.1","5","5","25","105","45","45","583799.7240404576"
"42","25","0","5000","0.1","5","10","25","105","45","15","260490.1369539065"
"48","25","0","5000","0.1","5","10","25","105","45","0","0"
"41","25","0","5000","0.1","5","10","25","105","45","18","276560.04774657334"
"44","25","0","5000","0.1","5","10","25","105","45","13","263267.7642928726"
"40","25","0","5000","0.1","5","5","25","105","45","46","600218.0538031246"
"43","25","0","5000","0.1","5","10","25","105","45","14","227729.4551291011"
"40","25","0","5000","0.1","5","5","25","105","45","47","616636.3835657919"
"45","25","0","5000","0.1","5","10","25","105","45","10","184187.09742471445"
"47","25","0","5000","0.1","5","10","25","105","45","8","179994.99689929682"
"42","25","0","5000","0.1","5","10","25","105","45","16","280260.01245489833"
"40","25","0","5000","0.1","5","5","25","105","45","48","633054.7133284588"
"46","25","0","5000","0.1","5","10","25","105","45","7","154026.20746484536"
"44","25","0","5000","0.1","5","10","25","105","45","14","284713.1568214516"
"48","25","0","5000","0.1","5","10","25","105","45","1","22627.809714037332"
"41","25","0","5000","0.1","5","10","25","105","45","19","295968.9227118223"
"47","25","0","5000","0.1","5","10","25","105","45","9","191780.116127783"
"43","25","0","5000","0.1","5","10","25","105","45","15","247039.963351282"
"40","25","0","5000","0.1","5","5","25","105","45","49","649110.762144341"
"42","25","0","5000","0.1","5","10","25","105","45","17","300106.54762799846"
"45","25","0","5000","0.1","5","10","25","105","45","11","204508.33749861925"
"46","25","0","5000","0.1","5","10","25","105","45","8","177967.7913848356"
"47","25","0","5000","0.1","5","10","25","105","45","10","216136.4160001229"
"44","25","0","5000","0.1","5","10","25","105","45","15","294612.396737679"
"40","25","0","5000","0.1","5","5","25","105","45","50","652310.7162916044"
"48","25","0","5000","0.1","5","10","25","105","45","2","45763.86142228457"
"42","25","0","5000","0.1","5","10","25","105","45","18","319670.76190444996"
"43","25","0","5000","0.1","5","10","25","105","45","16","254381.3886925887"
"47","25","0","5000","0.1","5","10","25","105","45","11","239516.3706869207"
"45","25","0","5000","0.1","5","10","25","105","45","12","224829.5775725241"
"46","25","0","5000","0.1","5","10","25","105","45","9","195887.9349461684"
"44","25","0","5000","0.1","5","10","25","105","45","16","315480.47612108756"
"41","25","0","5000","0.1","5","10","25","105","45","20","315346.7780664569"
"42","25","0","5000","0.1","5","10","25","105","45","19","301583.0309858315"
"49","25","0","5000","0.1","5","10","25","105","45","0","0"
"43","25","0","5000","0.1","5","10","25","105","45","17","264219.66152961133"
"47","25","0","5000","0.1","5","10","25","105","45","12","262156.10283643997"
"48","25","0","5000","0.1","5","10","25","105","45","3","68426.4193786123"
"45","25","0","5000","0.1","5","10","25","105","45","13","232075.7804247821"
"41","25","0","5000","0.1","5","10","25","105","45","21","334128.54724286083"
"46","25","0","5000","0.1","5","10","25","105","45","10","214602.3270768281"
"42","25","0","5000","0.1","5","10","25","105","45","20","320629.282046089"
"44","25","0","5000","0.1","5","10","25","105","45","17","336826.6138236763"
"47","25","0","5000","0.1","5","10","25","105","45","13","284795.8349859591"
"43","25","0","5000","0.1","5","10","25","105","45","18","282374.74402654346"
"49","25","0","5000","0.1","5","10","25","105","45","1","19541.58102115857"
"48","25","0","5000","0.1","5","10","25","105","45","4","87737.19200851336"
"41","25","0","5000","0.1","5","10","25","105","45","22","348084.1184288181"
"47","25","0","5000","0.1","5","10","25","105","45","14","306892.91042498715"
"45","25","0","5000","0.1","5","10","25","105","45","14","252345.0591024178"
"42","25","0","5000","0.1","5","10","25","105","45","21","339301.43030060217"
"44","25","0","5000","0.1","5","10","25","105","45","18","357728.9769737648"
"43","25","0","5000","0.1","5","10","25","105","45","19","289097.56644578016"
"46","25","0","5000","0.1","5","10","25","105","45","11","237822.92684498965"
"49","25","0","5000","0.1","5","10","25","105","45","2","40147.331748886296"
"45","25","0","5000","0.1","5","10","25","105","45","15","272637.5843497494"
"47","25","0","5000","0.1","5","10","25","105","45","15","319571.7027892032"
"42","25","0","5000","0.1","5","10","25","105","45","22","358490.24087698804"
"48","25","0","5000","0.1","5","10","25","105","45","5","109680.3447622628"
"43","25","0","5000","0.1","5","10","25","105","45","20","295561.18107255606"
"44","25","0","5000","0.1","5","10","25","105","45","19","378584.5973070269"
"41","25","0","5000","0.1","5","10","25","105","45","23","366502.76890684606"
"46","25","0","5000","0.1","5","10","25","105","45","12","260855.69180835833"
"49","25","0","5000","0.1","5","10","25","105","45","3","57663.41455208527"
"42","25","0","5000","0.1","5","10","25","105","45","23","377035.13488564035"
"45","25","0","5000","0.1","5","10","25","105","45","16","292930.109597081"
"47","25","0","5000","0.1","5","10","25","105","45","16","278090.1632383603"
"48","25","0","5000","0.1","5","10","25","105","45","6","120494.38756839973"
"41","25","0","5000","0.1","5","10","25","105","45","24","383210.54997183406"
"45","25","0","5000","0.1","5","10","25","105","45","17","312190.8616503299"
"42","25","0","5000","0.1","5","10","25","105","45","24","395374.50298265624"
"43","25","0","5000","0.1","5","10","25","105","45","21","291394.2755921102"
"44","25","0","5000","0.1","5","10","25","105","45","20","399159.9738783672"
"46","25","0","5000","0.1","5","10","25","105","45","13","262861.845862273"
"49","25","0","5000","0.1","5","10","25","105","45","4","78002.65908999946"
"47","25","0","5000","0.1","5","10","25","105","45","17","299266.8257513085"
"48","25","0","5000","0.1","5","10","25","105","45","7","137067.66861684318"
"43","25","0","5000","0.1","5","10","25","105","45","22","310006.18818708597"
"44","25","0","5000","0.1","5","10","25","105","45","21","419767.53064832283"
"42","25","0","5000","0.1","5","10","25","105","45","25","379673.9908016479"
"46","25","0","5000","0.1","5","10","25","105","45","14","284418.13136469317"
"47","25","0","5000","0.1","5","10","25","105","45","18","308205.1789550141"
"41","25","0","5000","0.1","5","10","25","105","45","25","401394.14486104617"
"45","25","0","5000","0.1","5","10","25","105","45","18","331378.3801116086"
"49","25","0","5000","0.1","5","10","25","105","45","5","88085.82989941472"
"43","25","0","5000","0.1","5","10","25","105","45","23","317887.1597122198"
"44","25","0","5000","0.1","5","10","25","105","45","22","440375.08741827833"
"48","25","0","5000","0.1","5","10","25","105","45","8","157992.28830113896"
"42","25","0","5000","0.1","5","10","25","105","45","26","398037.6235614941"
"47","25","0","5000","0.1","5","10","25","105","45","19","324680.7017546874"
"46","25","0","5000","0.1","5","10","25","105","45","15","297010.29132265085"
"41","25","0","5000","0.1","5","10","25","105","45","26","388738.5716322581"
"45","25","0","5000","0.1","5","10","25","105","45","19","331672.48634580115"
"49","25","0","5000","0.1","5","10","25","105","45","6","101210.49940495967"
"43","25","0","5000","0.1","5","10","25","105","45","24","336500.865414702"
"44","25","0","5000","0.1","5","10","25","105","45","23","460982.6441882337"
"48","25","0","5000","0.1","5","10","25","105","45","9","179902.17994798117"
"42","25","0","5000","0.1","5","10","25","105","45","27","391353.74873700517"
"47","25","0","5000","0.1","5","10","25","105","45","20","330973.752114111"
"46","25","0","5000","0.1","5","10","25","105","45","16","301958.8567840922"
"41","25","0","5000","0.1","5","10","25","105","45","27","407650.0705920064"
"49","25","0","5000","0.1","5","10","25","105","45","7","118627.73329601073"
"43","25","0","5000","0.1","5","10","25","105","45","25","331071.6014707046"
"45","25","0","5000","0.1","5","10","25","105","45","20","333647.87099650217"
"44","25","0","5000","0.1","5","10","25","105","45","24","457543.6085085731"
"47","25","0","5000","0.1","5","10","25","105","45","21","317096.4369724428"
"42","25","0","5000","0.1","5","10","25","105","45","28","409760.6564847271"
"48","25","0","5000","0.1","5","10","25","105","45","10","199730.6038421149"
"46","25","0","5000","0.1","5","10","25","105","45","17","324884.4153642751"
"41","25","0","5000","0.1","5","10","25","105","45","28","403923.71738496417"
"43","25","0","5000","0.1","5","10","25","105","45","26","330728.9960501583"
"49","25","0","5000","0.1","5","10","25","105","45","8","123079.09835131314"
"48","25","0","5000","0.1","5","10","25","105","45","11","219895.84843912872"
"44","25","0","5000","0.1","5","10","25","105","45","25","478447.2200888729"
"45","25","0","5000","0.1","5","10","25","105","45","21","319656.52208283375"
"47","25","0","5000","0.1","5","10","25","105","45","22","285167.8356299328"
"46","25","0","5000","0.1","5","10","25","105","45","18","347993.64729747345"
"42","25","0","5000","0.1","5","10","25","105","45","29","424246.2923371678"
"41","25","0","5000","0.1","5","10","25","105","45","29","422850.20757598185"
"43","25","0","5000","0.1","5","10","25","105","45","27","335505.9902355765"
"48","25","0","5000","0.1","5","10","25","105","45","12","239933.86964209005"
"49","25","0","5000","0.1","5","10","25","105","45","9","140452.54999202534"
"46","25","0","5000","0.1","5","10","25","105","45","19","349298.2673403697"
"45","25","0","5000","0.1","5","10","25","105","45","22","327313.052254044"
"44","25","0","5000","0.1","5","10","25","105","45","26","499350.83166917297"
"47","25","0","5000","0.1","5","10","25","105","45","23","305486.15500778286"
"42","25","0","5000","0.1","5","10","25","105","45","30","439346.70796492783"
"41","25","0","5000","0.1","5","10","25","105","45","30","441298.969051513"
"48","25","0","5000","0.1","5","10","25","105","45","13","259867.59992206978"
"46","25","0","5000","0.1","5","10","25","105","45","20","371755.6108025538"
"49","25","0","5000","0.1","5","10","25","105","45","10","158415.1270704349"
"43","25","0","5000","0.1","5","10","25","105","45","28","353342.33194495976"
"47","25","0","5000","0.1","5","10","25","105","45","24","325846.6842522907"
"44","25","0","5000","0.1","5","10","25","105","45","27","519948.3815208435"
"45","25","0","5000","0.1","5","10","25","105","45","23","346941.3161492239"
"41","25","0","5000","0.1","5","10","25","105","45","31","456921.8351783483"
"48","25","0","5000","0.1","5","10","25","105","45","14","279801.3302020495"
"42","25","0","5000","0.1","5","10","25","105","45","31","446794.32941200974"
"46","25","0","5000","0.1","5","10","25","105","45","21","393798.1745926817"
"49","25","0","5000","0.1","5","10","25","105","45","11","176395.38523821838"
"47","25","0","5000","0.1","5","10","25","105","45","25","341722.17943998665"
"43","25","0","5000","0.1","5","10","25","105","45","29","354490.35604298505"
"41","25","0","5000","0.1","5","10","25","105","45","32","469554.32513524627"
"44","25","0","5000","0.1","5","10","25","105","45","28","540156.6087885535"
"45","25","0","5000","0.1","5","10","25","105","45","24","365916.54137146956"
"46","25","0","5000","0.1","5","10","25","105","45","22","400558.48324431636"
"48","25","0","5000","0.1","5","10","25","105","45","15","299735.0604820293"
"47","25","0","5000","0.1","5","10","25","105","45","26","356781.6338736554"
"42","25","0","5000","0.1","5","10","25","105","45","32","464739.53261695727"
"49","25","0","5000","0.1","5","10","25","105","45","12","175530.89907562017"
"41","25","0","5000","0.1","5","10","25","105","45","33","487662.99351833423"
"43","25","0","5000","0.1","5","10","25","105","45","30","372739.67412421637"
"46","25","0","5000","0.1","5","10","25","105","45","23","392283.8540054272"
"48","25","0","5000","0.1","5","10","25","105","45","16","319354.05059613363"
"47","25","0","5000","0.1","5","10","25","105","45","27","376875.4092057427"
"44","25","0","5000","0.1","5","10","25","105","45","29","560326.6034681345"
"45","25","0","5000","0.1","5","10","25","105","45","25","382889.5498440763"
"41","25","0","5000","0.1","5","10","25","105","45","34","505672.1630971584"
"49","25","0","5000","0.1","5","10","25","105","45","13","193064.26126518968"
"42","25","0","5000","0.1","5","10","25","105","45","33","482425.83661746146"
"43","25","0","5000","0.1","5","10","25","105","45","31","349295.6982574164"
"47","25","0","5000","0.1","5","10","25","105","45","28","390743.8053653978"
"46","25","0","5000","0.1","5","10","25","105","45","24","413949.9569604506"
"48","25","0","5000","0.1","5","10","25","105","45","17","328693.00327455765"
"41","25","0","5000","0.1","5","10","25","105","45","35","523637.5860949811"
"45","25","0","5000","0.1","5","10","25","105","45","26","401258.8403098698"
"44","25","0","5000","0.1","5","10","25","105","45","30","580534.8307358446"
"48","25","0","5000","0.1","5","10","25","105","45","18","334976.80907419015"
"43","25","0","5000","0.1","5","10","25","105","45","32","367745.418061373"
"46","25","0","5000","0.1","5","10","25","105","45","25","423980.74546026526"
"49","25","0","5000","0.1","5","10","25","105","45","14","208987.83351835833"
"41","25","0","5000","0.1","5","10","25","105","45","36","541603.0090928035"
"47","25","0","5000","0.1","5","10","25","105","45","29","410665.87996482255"
"42","25","0","5000","0.1","5","10","25","105","45","34","499606.20089625125"
"45","25","0","5000","0.1","5","10","25","105","45","27","419748.18547926313"
"48","25","0","5000","0.1","5","10","25","105","45","19","354841.1705390877"
"43","25","0","5000","0.1","5","10","25","105","45","33","385618.77115001803"
"44","25","0","5000","0.1","5","10","25","105","45","31","600507.653991225"
"41","25","0","5000","0.1","5","10","25","105","45","37","559568.4320906261"
"45","25","0","5000","0.1","5","10","25","105","45","28","438237.5306486565"
"48","25","0","5000","0.1","5","10","25","105","45","20","374730.5090848231"
"49","25","0","5000","0.1","5","10","25","105","45","15","226873.76822160592"
"42","25","0","5000","0.1","5","10","25","105","45","35","516614.3237041334"
"45","25","0","5000","0.1","5","10","25","105","45","29","451626.33166217635"
"47","25","0","5000","0.1","5","10","25","105","45","30","430189.200296634"
"43","25","0","5000","0.1","5","10","25","105","45","34","403172.658770226"
"46","25","0","5000","0.1","5","10","25","105","45","26","443790.48143192736"
"41","25","0","5000","0.1","5","10","25","105","45","38","541359.2241214662"
"45","25","0","5000","0.1","5","10","25","105","45","30","461673.2098362605"
"48","25","0","5000","0.1","5","10","25","105","45","21","376257.55406629277"
"44","25","0","5000","0.1","5","10","25","105","45","32","620207.4699009008"
"45","25","0","5000","0.1","5","10","25","105","45","31","480457.27923625754"
"42","25","0","5000","0.1","5","10","25","105","45","36","533657.6090675157"
"43","25","0","5000","0.1","5","10","25","105","45","35","420726.546390434"
"48","25","0","5000","0.1","5","10","25","105","45","22","378291.1519095821"
"47","25","0","5000","0.1","5","10","25","105","45","31","445834.62773848965"
"45","25","0","5000","0.1","5","10","25","105","45","32","499377.60251841723"
"46","25","0","5000","0.1","5","10","25","105","45","27","460747.5697267942"
"41","25","0","5000","0.1","5","10","25","105","45","39","558372.6831464731"
"49","25","0","5000","0.1","5","10","25","105","45","16","242299.53196873996"
"43","25","0","5000","0.1","5","10","25","105","45","36","438107.4415141747"
"48","25","0","5000","0.1","5","10","25","105","45","23","397893.5664521201"
"45","25","0","5000","0.1","5","10","25","105","45","33","517983.2661384323"
"44","25","0","5000","0.1","5","10","25","105","45","33","639907.2858105769"
"47","25","0","5000","0.1","5","10","25","105","45","32","464586.0151529981"
"42","25","0","5000","0.1","5","10","25","105","45","37","550700.894430898"
"43","25","0","5000","0.1","5","10","25","105","45","37","450627.4109666353"
"41","25","0","5000","0.1","5","10","25","105","45","40","559077.0562150342"
"49","25","0","5000","0.1","5","10","25","105","45","17","248869.47436355695"
"48","25","0","5000","0.1","5","10","25","105","45","24","417505.45070202806"
"44","25","0","5000","0.1","5","10","25","105","45","34","648947.3082061061"
"45","25","0","5000","0.1","5","10","25","105","45","34","536205.3289812962"
"47","25","0","5000","0.1","5","10","25","105","45","33","482590.1416214566"
"43","25","0","5000","0.1","5","10","25","105","45","38","467147.0718576307"
"42","25","0","5000","0.1","5","10","25","105","45","38","567744.1797942803"
"49","25","0","5000","0.1","5","10","25","105","45","18","266591.2648551449"
"46","25","0","5000","0.1","5","10","25","105","45","28","462236.7451765434"
"41","25","0","5000","0.1","5","10","25","105","45","41","569148.2901832465"
"45","25","0","5000","0.1","5","10","25","105","45","35","495541.5561935417"
"48","25","0","5000","0.1","5","10","25","105","45","25","437407.672317849"
"44","25","0","5000","0.1","5","10","25","105","45","35","668392.9894991765"
"47","25","0","5000","0.1","5","10","25","105","45","34","492951.13781555084"
"43","25","0","5000","0.1","5","10","25","105","45","39","442802.69198943226"
"49","25","0","5000","0.1","5","10","25","105","45","19","284313.0553467329"
"41","25","0","5000","0.1","5","10","25","105","45","42","519530.469292385"
"42","25","0","5000","0.1","5","10","25","105","45","39","584053.6673142685"
"47","25","0","5000","0.1","5","10","25","105","45","35","503129.58377748186"
"44","25","0","5000","0.1","5","10","25","105","45","36","687838.670792247"
"45","25","0","5000","0.1","5","10","25","105","45","36","468211.4407361845"
"48","25","0","5000","0.1","5","10","25","105","45","26","457310.43897040305"
"46","25","0","5000","0.1","5","10","25","105","45","29","482604.3953502538"
"43","25","0","5000","0.1","5","10","25","105","45","40","449504.7320639174"
